W0503 04:24:28.990000 128237 torch/distributed/run.py:852] 
W0503 04:24:28.990000 128237 torch/distributed/run.py:852] *****************************************
W0503 04:24:28.990000 128237 torch/distributed/run.py:852] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0503 04:24:28.990000 128237 torch/distributed/run.py:852] *****************************************
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 82241.25it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 76959.71it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 93206.76it/s]
Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 88768.34it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 92691.80it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 20971.52it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 42799.02it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 77314.36it/s]
[Gloo] Rank [Gloo] Rank [Gloo] Rank 3[Gloo] Rank [Gloo] Rank 1 is connected to 402 is connected to [Gloo] Rank 7[Gloo] Rank [Gloo] Rank  is connected to  is connected to  is connected to 77 peer ranks. 56777 peer ranks.  is connected to Expected number of connected peer ranks is :  is connected to  is connected to  peer ranks.  peer ranks.  peer ranks. Expected number of connected peer ranks is : 7777Expected number of connected peer ranks is : Expected number of connected peer ranks is : Expected number of connected peer ranks is : 7 peer ranks. 
 peer ranks.  peer ranks. 777
Expected number of connected peer ranks is : Expected number of connected peer ranks is : Expected number of connected peer ranks is : 


777


logs/medium_runs/token_strided_conv_w16_e32_stream_20260503_042420.txt
Compiling model and warming up kernels (~7 minutes on first execution)
Sampling steps [0, 1, 343, 344, 345, 687, 688, 689, 1031, 1032, 1033, 1374, 1375, 1376, 1718, 1719, 1720, 2062, 2063, 2064, 2406, 2407, 2408, 2749, 2750, 2751] for warmup
Resetting Model
step:0/4150 val_loss:10.8294 train_time:0ms step_avg:0.03ms
step:1/4150 train_time:79ms step_avg:78.86ms
step:2/4150 train_time:122ms step_avg:60.94ms
step:3/4150 train_time:183ms step_avg:61.09ms
step:4/4150 train_time:245ms step_avg:61.33ms
step:5/4150 train_time:312ms step_avg:62.44ms
step:6/4150 train_time:371ms step_avg:61.80ms
step:7/4150 train_time:433ms step_avg:61.90ms
step:8/4150 train_time:495ms step_avg:61.87ms
step:9/4150 train_time:558ms step_avg:62.02ms
step:10/4150 train_time:620ms step_avg:62.02ms
step:11/4150 train_time:684ms step_avg:62.20ms
step:12/4150 train_time:745ms step_avg:62.10ms
step:13/4150 train_time:809ms step_avg:62.23ms
step:14/4150 train_time:871ms step_avg:62.20ms
step:15/4150 train_time:936ms step_avg:62.37ms
step:16/4150 train_time:1000ms step_avg:62.53ms
step:17/4150 train_time:1069ms step_avg:62.87ms
step:18/4150 train_time:1133ms step_avg:62.96ms
step:19/4150 train_time:1198ms step_avg:63.04ms
step:20/4150 train_time:1262ms step_avg:63.08ms
step:21/4150 train_time:1327ms step_avg:63.18ms
step:22/4150 train_time:1389ms step_avg:63.15ms
step:23/4150 train_time:1454ms step_avg:63.20ms
step:24/4150 train_time:1515ms step_avg:63.11ms
step:25/4150 train_time:1578ms step_avg:63.14ms
step:26/4150 train_time:1640ms step_avg:63.08ms
step:27/4150 train_time:1704ms step_avg:63.12ms
step:28/4150 train_time:1766ms step_avg:63.08ms
step:29/4150 train_time:1831ms step_avg:63.15ms
step:30/4150 train_time:1894ms step_avg:63.12ms
step:31/4150 train_time:1959ms step_avg:63.20ms
step:32/4150 train_time:2023ms step_avg:63.21ms
step:33/4150 train_time:2090ms step_avg:63.32ms
step:34/4150 train_time:2153ms step_avg:63.32ms
step:35/4150 train_time:2218ms step_avg:63.38ms
step:36/4150 train_time:2282ms step_avg:63.39ms
step:37/4150 train_time:2348ms step_avg:63.45ms
step:38/4150 train_time:2411ms step_avg:63.44ms
step:39/4150 train_time:2475ms step_avg:63.46ms
step:40/4150 train_time:2537ms step_avg:63.43ms
step:41/4150 train_time:2601ms step_avg:63.44ms
step:42/4150 train_time:2664ms step_avg:63.43ms
step:43/4150 train_time:2728ms step_avg:63.44ms
step:44/4150 train_time:2789ms step_avg:63.39ms
step:45/4150 train_time:2854ms step_avg:63.42ms
step:46/4150 train_time:2917ms step_avg:63.42ms
step:47/4150 train_time:2982ms step_avg:63.45ms
step:48/4150 train_time:3045ms step_avg:63.44ms
step:49/4150 train_time:3111ms step_avg:63.48ms
step:50/4150 train_time:3173ms step_avg:63.47ms
step:51/4150 train_time:3239ms step_avg:63.50ms
step:52/4150 train_time:3302ms step_avg:63.50ms
step:53/4150 train_time:3368ms step_avg:63.55ms
step:54/4150 train_time:3431ms step_avg:63.54ms
step:55/4150 train_time:3495ms step_avg:63.55ms
step:56/4150 train_time:3559ms step_avg:63.55ms
step:57/4150 train_time:3625ms step_avg:63.59ms
step:58/4150 train_time:3686ms step_avg:63.56ms
step:59/4150 train_time:3751ms step_avg:63.58ms
step:60/4150 train_time:3813ms step_avg:63.54ms
step:61/4150 train_time:3877ms step_avg:63.56ms
step:62/4150 train_time:3940ms step_avg:63.54ms
step:63/4150 train_time:4004ms step_avg:63.56ms
step:64/4150 train_time:4067ms step_avg:63.55ms
step:65/4150 train_time:4133ms step_avg:63.58ms
step:66/4150 train_time:4194ms step_avg:63.55ms
step:67/4150 train_time:4260ms step_avg:63.57ms
step:68/4150 train_time:4322ms step_avg:63.56ms
step:69/4150 train_time:4387ms step_avg:63.58ms
step:70/4150 train_time:4449ms step_avg:63.56ms
step:71/4150 train_time:4515ms step_avg:63.59ms
step:72/4150 train_time:4577ms step_avg:63.57ms
step:73/4150 train_time:4643ms step_avg:63.60ms
step:74/4150 train_time:4705ms step_avg:63.58ms
step:75/4150 train_time:4770ms step_avg:63.60ms
step:76/4150 train_time:4832ms step_avg:63.58ms
step:77/4150 train_time:4896ms step_avg:63.59ms
step:78/4150 train_time:4960ms step_avg:63.60ms
step:79/4150 train_time:5026ms step_avg:63.61ms
step:80/4150 train_time:5088ms step_avg:63.60ms
step:81/4150 train_time:5154ms step_avg:63.63ms
step:82/4150 train_time:5216ms step_avg:63.61ms
step:83/4150 train_time:5281ms step_avg:63.63ms
step:84/4150 train_time:5344ms step_avg:63.61ms
step:85/4150 train_time:5410ms step_avg:63.64ms
step:86/4150 train_time:5473ms step_avg:63.64ms
step:87/4150 train_time:5537ms step_avg:63.65ms
step:88/4150 train_time:5601ms step_avg:63.64ms
step:89/4150 train_time:5667ms step_avg:63.67ms
step:90/4150 train_time:5729ms step_avg:63.65ms
step:91/4150 train_time:5793ms step_avg:63.66ms
step:92/4150 train_time:5856ms step_avg:63.65ms
step:93/4150 train_time:5921ms step_avg:63.66ms
step:94/4150 train_time:5983ms step_avg:63.65ms
step:95/4150 train_time:6047ms step_avg:63.66ms
step:96/4150 train_time:6110ms step_avg:63.64ms
step:97/4150 train_time:6174ms step_avg:63.65ms
step:98/4150 train_time:6238ms step_avg:63.65ms
step:99/4150 train_time:6303ms step_avg:63.67ms
step:100/4150 train_time:6367ms step_avg:63.67ms
step:101/4150 train_time:6431ms step_avg:63.68ms
step:102/4150 train_time:6494ms step_avg:63.67ms
step:103/4150 train_time:6559ms step_avg:63.68ms
step:104/4150 train_time:6622ms step_avg:63.68ms
step:105/4150 train_time:6688ms step_avg:63.70ms
step:106/4150 train_time:6750ms step_avg:63.68ms
step:107/4150 train_time:6816ms step_avg:63.70ms
step:108/4150 train_time:6878ms step_avg:63.68ms
step:109/4150 train_time:6943ms step_avg:63.69ms
step:110/4150 train_time:7005ms step_avg:63.68ms
step:111/4150 train_time:7070ms step_avg:63.69ms
step:112/4150 train_time:7132ms step_avg:63.68ms
step:113/4150 train_time:7197ms step_avg:63.69ms
step:114/4150 train_time:7259ms step_avg:63.68ms
step:115/4150 train_time:7324ms step_avg:63.69ms
step:116/4150 train_time:7386ms step_avg:63.68ms
step:117/4150 train_time:7453ms step_avg:63.70ms
step:118/4150 train_time:7516ms step_avg:63.70ms
step:119/4150 train_time:7582ms step_avg:63.71ms
step:120/4150 train_time:7644ms step_avg:63.70ms
step:121/4150 train_time:7709ms step_avg:63.71ms
step:122/4150 train_time:7771ms step_avg:63.70ms
step:123/4150 train_time:7836ms step_avg:63.71ms
step:124/4150 train_time:7898ms step_avg:63.70ms
step:125/4150 train_time:7964ms step_avg:63.71ms
step:126/4150 train_time:8026ms step_avg:63.70ms
step:127/4150 train_time:8092ms step_avg:63.71ms
step:128/4150 train_time:8154ms step_avg:63.70ms
step:129/4150 train_time:8219ms step_avg:63.71ms
step:130/4150 train_time:8282ms step_avg:63.71ms
step:131/4150 train_time:8348ms step_avg:63.73ms
step:132/4150 train_time:8411ms step_avg:63.72ms
step:133/4150 train_time:8476ms step_avg:63.73ms
step:134/4150 train_time:8538ms step_avg:63.72ms
step:135/4150 train_time:8603ms step_avg:63.72ms
step:136/4150 train_time:8666ms step_avg:63.72ms
step:137/4150 train_time:8731ms step_avg:63.73ms
step:138/4150 train_time:8793ms step_avg:63.72ms
step:139/4150 train_time:8859ms step_avg:63.73ms
step:140/4150 train_time:8921ms step_avg:63.72ms
step:141/4150 train_time:8986ms step_avg:63.73ms
step:142/4150 train_time:9048ms step_avg:63.72ms
step:143/4150 train_time:9113ms step_avg:63.73ms
step:144/4150 train_time:9175ms step_avg:63.72ms
step:145/4150 train_time:9240ms step_avg:63.72ms
step:146/4150 train_time:9302ms step_avg:63.71ms
step:147/4150 train_time:9368ms step_avg:63.73ms
step:148/4150 train_time:9430ms step_avg:63.72ms
step:149/4150 train_time:9494ms step_avg:63.72ms
step:150/4150 train_time:9556ms step_avg:63.71ms
step:151/4150 train_time:9622ms step_avg:63.72ms
step:152/4150 train_time:9684ms step_avg:63.71ms
step:153/4150 train_time:9749ms step_avg:63.72ms
step:154/4150 train_time:9811ms step_avg:63.70ms
step:155/4150 train_time:9875ms step_avg:63.71ms
step:156/4150 train_time:9938ms step_avg:63.71ms
step:157/4150 train_time:10003ms step_avg:63.72ms
step:158/4150 train_time:10066ms step_avg:63.71ms
step:159/4150 train_time:10131ms step_avg:63.72ms
step:160/4150 train_time:10194ms step_avg:63.71ms
step:161/4150 train_time:10259ms step_avg:63.72ms
step:162/4150 train_time:10322ms step_avg:63.72ms
step:163/4150 train_time:10387ms step_avg:63.73ms
step:164/4150 train_time:10450ms step_avg:63.72ms
step:165/4150 train_time:10514ms step_avg:63.72ms
step:166/4150 train_time:10577ms step_avg:63.72ms
step:167/4150 train_time:10642ms step_avg:63.73ms
step:168/4150 train_time:10705ms step_avg:63.72ms
step:169/4150 train_time:10771ms step_avg:63.73ms
step:170/4150 train_time:10832ms step_avg:63.72ms
step:171/4150 train_time:10896ms step_avg:63.72ms
step:172/4150 train_time:10959ms step_avg:63.72ms
step:173/4150 train_time:11024ms step_avg:63.72ms
step:174/4150 train_time:11086ms step_avg:63.71ms
step:175/4150 train_time:11151ms step_avg:63.72ms
step:176/4150 train_time:11213ms step_avg:63.71ms
step:177/4150 train_time:11277ms step_avg:63.71ms
step:178/4150 train_time:11340ms step_avg:63.71ms
step:179/4150 train_time:11404ms step_avg:63.71ms
step:180/4150 train_time:11466ms step_avg:63.70ms
step:181/4150 train_time:11531ms step_avg:63.71ms
step:182/4150 train_time:11593ms step_avg:63.70ms
step:183/4150 train_time:11658ms step_avg:63.71ms
step:184/4150 train_time:11721ms step_avg:63.70ms
step:185/4150 train_time:11786ms step_avg:63.71ms
step:186/4150 train_time:11847ms step_avg:63.70ms
step:187/4150 train_time:11913ms step_avg:63.70ms
step:188/4150 train_time:11974ms step_avg:63.69ms
step:189/4150 train_time:12038ms step_avg:63.70ms
step:190/4150 train_time:12100ms step_avg:63.68ms
step:191/4150 train_time:12165ms step_avg:63.69ms
step:192/4150 train_time:12228ms step_avg:63.69ms
step:193/4150 train_time:12292ms step_avg:63.69ms
step:194/4150 train_time:12354ms step_avg:63.68ms
step:195/4150 train_time:12420ms step_avg:63.69ms
step:196/4150 train_time:12482ms step_avg:63.68ms
step:197/4150 train_time:12546ms step_avg:63.69ms
step:198/4150 train_time:12608ms step_avg:63.68ms
step:199/4150 train_time:12678ms step_avg:63.71ms
step:200/4150 train_time:12735ms step_avg:63.68ms
step:201/4150 train_time:12799ms step_avg:63.68ms
step:202/4150 train_time:12862ms step_avg:63.67ms
step:203/4150 train_time:12926ms step_avg:63.68ms
step:204/4150 train_time:12989ms step_avg:63.67ms
step:205/4150 train_time:13054ms step_avg:63.68ms
step:206/4150 train_time:13116ms step_avg:63.67ms
step:207/4150 train_time:13182ms step_avg:63.68ms
step:208/4150 train_time:13244ms step_avg:63.67ms
step:209/4150 train_time:13308ms step_avg:63.67ms
step:210/4150 train_time:13370ms step_avg:63.67ms
step:211/4150 train_time:13436ms step_avg:63.68ms
step:212/4150 train_time:13499ms step_avg:63.67ms
step:213/4150 train_time:13563ms step_avg:63.68ms
step:214/4150 train_time:13625ms step_avg:63.67ms
step:215/4150 train_time:13689ms step_avg:63.67ms
step:216/4150 train_time:13751ms step_avg:63.66ms
step:217/4150 train_time:13815ms step_avg:63.67ms
step:218/4150 train_time:13878ms step_avg:63.66ms
step:219/4150 train_time:13943ms step_avg:63.67ms
step:220/4150 train_time:14006ms step_avg:63.66ms
step:221/4150 train_time:14070ms step_avg:63.67ms
step:222/4150 train_time:14132ms step_avg:63.66ms
step:223/4150 train_time:14196ms step_avg:63.66ms
step:224/4150 train_time:14259ms step_avg:63.66ms
step:225/4150 train_time:14324ms step_avg:63.66ms
step:226/4150 train_time:14386ms step_avg:63.66ms
step:227/4150 train_time:14452ms step_avg:63.66ms
step:228/4150 train_time:14513ms step_avg:63.65ms
step:229/4150 train_time:14577ms step_avg:63.65ms
step:230/4150 train_time:14639ms step_avg:63.65ms
